"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"1059","C8w_C2yr",0.0744990875299439,"Otu0004",0.000237027462758267,0.000632730274805852,"k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__;s__;","0","0","0.141527078827643","0.19992976487678"
"1060","C8w_C2yr",0.0500401902812021,"Otu0009",0.000115365978543492,0.00035101875935982,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00675953727271342","0.0214917612636917","0.100133338315714","0.0524411573337414"
"1061","C8w_C2yr",0.033561659094437,"Otu0006",0.00983245405983587,0.0192159376146564,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0630813287514318","0.120790128706855"
"1062","C8w_C2yr",0.028966373099849,"Otu0007",5.58242645081719e-05,0.000212695417295231,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0548227872147852","0.0505986995700766"
"1063","C8w_C2yr",0.023734442212052,"Otu0017",0.000145532111201201,0.00042760464709918,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0439972925825908","0.0549811359453777","0","0"
"1064","C8w_C2yr",0.023499646463308,"Otu0008",5.71014349225548e-05,0.000216069770841581,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00307692307692308","0.0110940039245046","0.0466753545459976","0.0228584064412806"
"1065","C8w_C2yr",0.0232927953322589,"Otu0003",0.00298783951584145,0.0064261070993977,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0085003885003885","0.0173479688195519","0.0486684796276107","0.0331675836638038"
"1066","C8w_C2yr",0.0207840291236671,"Otu0027",0.405380556458913,0.495722509041185,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0384615384615385","0.138675049056307","0","0"
"1067","C8w_C2yr",0.0174499235172619,"Otu0014",1.11414211216148e-05,9.68095508766093e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0329291704359206","0.0247486451402874"
"1068","C8w_C2yr",0.014858079029025,"Otu0012",0.00097643533091675,0.00230467456782556,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.00385482909754754","0.011304755179635","0.029492493724207","0.0200129356803807"
"1069","C8w_C2yr",0.0140774237285161,"Otu0010",0.0005635711481469,0.00142445935870201,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0115160567587752","0.0386977661590283","0.0193342361242459","0.0079701734839098"
"1070","C1yr_B1yr",0.301997386958348,"Otu0004",0.70708928481868,0.766162566841506,"k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__;s__;","0.296566042361523","0.244699153968244","0.336000868895186","0.23942506590372"
"1071","C1yr_B1yr",0.135304026887638,"Otu0002",0.487474414043237,0.575291495984849,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.159797672391657","0.11781052971998","0.131616043613093","0.10094273660281"
"1072","C1yr_B1yr",0.123337452628894,"Otu0003",0.0299513083119031,0.0529717353615476,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.146195829143081","0.119473476457715","0.188296590669657","0.0605452046535423"
"1073","C1yr_B1yr",0.0827843050269149,"Otu0008",0.560964819344369,0.640817462667411,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.077270197275817","0.0984891586447006","0.0791129340246599","0.0651892665758819"
"1074","C1yr_B1yr",0.072218083401674,"Otu0007",0.306250969005231,0.413052777523862,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0723878525250512","0.0689358072159093","0.0439054185987012","0.0520791864514507"
"1075","C1yr_B1yr",0.053673227436163,"Otu0006",0.446423414601374,0.536711296206147,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0492926946835559","0.0464706588227747","0.03822464325295","0.0454849537071577"
"1076","C1yr_B1yr",0.0316454547496651,"Otu0012",0.292915134989648,0.398836726751546,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0152803545660689","0.0259225181509506","0.0262504454036118","0.0298329302486021"
"1077","C1yr_B1yr",0.030060011981617,"Otu0021",0.391689763157005,0.482336944707756,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0255005766152189","0.0255800682501093","0.0202168227004866","0.0277429517889646"
"1078","C1yr_B1yr",0.024942646385185,"Otu0019",0.260828909184628,0.360888275208041,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0.0221056460642539","0.0189100256635319","0.0321875648295771","0.0203765396552873"
"1079","C1yr_B1yr",0.0248083682675451,"Otu0014",0.926679320006172,0.952800454450344,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0263630630294067","0.0465620323870345","0.0152480966634078","0.0118830287754977"
"1080","C1yr_B1yr",0.0247661560027109,"Otu0010",0.928057251415245,0.952800454450344,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0271278537941975","0.0200346348996427","0.0296372743119743","0.0241570925960783"
"1081","C1yr_B1yr",0.0196543805791021,"Otu0009",0.696154654856643,0.760621399588808,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0177886002886003","0.0234816415315859","0.0118553254134937","0.0121265999629688"
"1082","C1yr_B1yr",0.0193574871610389,"Otu0013",0.30277649679094,0.409226338820596,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0255161495697113","0.0149549193904","0.0186249135095675","0.015533060104028"
"1083","C1yr_B1yr",0.01920017240562,"Otu0011",0.408927046154567,0.497795937561256,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0160369049212937","0.0179925892362382","0.0119607375278344","0.0198001302918471"
"1084","C1yr_B2yr",0.194575172334083,"Otu0004",0.0207268496536232,0.0374307664630832,"k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__;s__;","0.296566042361523","0.244699153968244","0.0853046653681779","0.0992264837215105"
"1085","C1yr_B2yr",0.191834246899542,"Otu0005",1.94790734157663e-05,0.000111155916439533,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00508486222771937","0.0101761063879277","0.255736492582038","0.105121290616481"
"1086","C1yr_B2yr",0.108350746098332,"Otu0006",0.47910167163866,0.568545791482477,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0492926946835559","0.0464706588227747","0.127850583115679","0.205369015269795"
"1087","C1yr_B2yr",0.10134316674774,"Otu0002",0.817009287319201,0.86156422378606,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.159797672391657","0.11781052971998","0.16471708480591","0.125378686016399"
