"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"46","A8w_C1yr",0.0253197490409111,"Otu0012",0.00791662442475014,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0","0","0.0507793344994784","0.0142786569868871"
"47","A8w_C1yr",0.014746307583053,"Otu0025",0.0670706978253,0.111380354926633,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0295271442513492","0.0312002631021872"
"48","A8w_C1yr",0.0118198614696861,"Otu0017",0.0455002638963585,0.081835007007839,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0235690235690236","0.0408227463063372","0","0"
"49","A8w_C1yr",0.0105735081868149,"Otu0006",0.0429639296876769,0.080437400714693,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0212527432502525","0.0205067353634208"
"50","A8w_C1yr",0.010556675799492,"Otu0015",0.00734618251650307,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.021186112441895","0.0134943241267476"
"51","A8w_C2yr",0.486485167500238,"Otu0001",0.000203810777019203,0.00172893562184708,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.966329966329966","0.0498270996193561","0","0"
"52","A8w_C2yr",0.153651255576745,"Otu0005",0.00899859991073017,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.309978319107613","0.199845042542152"
"53","A8w_C2yr",0.080437015884247,"Otu0003",0.0437680478677511,0.0811973251993432,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.161862670120252","0.109291984171063"
"54","A8w_C2yr",0.0699572120865279,"Otu0002",0.00893665257079424,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.140985661876434","0.0804561568577484"
"55","A8w_C2yr",0.028340120825033,"Otu0016",0.00875209859892433,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0569766131143755","0.0224112540953318"
"56","A8w_C2yr",0.02458486786845,"Otu0006",0.196847688004279,0.274926938553462,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.049525730317119","0.0893936983201221"
"57","A8w_C2yr",0.0178368148063009,"Otu0008",0.0156774515521575,0.0344930747519795,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.036005098683066","0.0228154253001916"
"58","A8w_C2yr",0.01735348497704,"Otu0015",0.00832902841227328,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0349100605771173","0.01332772710806"
"59","A8w_C2yr",0.014712814943893,"Otu0025",0.352236219188191,0.450429947810987,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0293950913698813","0.0534764495858193"
"60","A8w_C2yr",0.013544547614201,"Otu0010",0.0152969194769671,0.0342980257331101,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0272508989311537","0.0175256724113435"
"61","A8w_C2yr",0.011865491890249,"Otu0017",0.0455002638963585,0.081835007007839,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0235690235690236","0.0408227463063372","0","0"
"62","A8w_C2yr",0.011842910137439,"Otu0018",0.0134558146720885,0.0318858167585036,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0238067080405881","0.0109493271979025"
"63","A8w_B1yr",0.485237967047681,"Otu0001",0.000203810777019203,0.00172893562184708,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.966329966329966","0.0498270996193561","0","0"
"64","A8w_B1yr",0.174659528109814,"Otu0003",0.00899859991073017,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.351049258184517","0.125936863979716"
"65","A8w_B1yr",0.119477959098029,"Otu0002",0.00887491968315611,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.239732410533659","0.0734465472068139"
"66","A8w_B1yr",0.03213579582576,"Otu0011",0.00869101106369745,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0645807437314466","0.0384534201511552"
"67","A8w_B1yr",0.031636144649606,"Otu0010",0.00821010566365442,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0634233056861224","0.02986266252886"
"68","A8w_B1yr",0.025846589068785,"Otu0013",0.00887491968315611,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0520524876788859","0.0353904573368202"
"69","A8w_B1yr",0.020692695221405,"Otu0006",0.00826945803908581,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0415322628089637","0.0314006557341015"
"70","A8w_B1yr",0.016882949417683,"Otu0012",0.00745849886993275,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0","0","0.0338665157380972","0.00968059123677629"
"71","A8w_B1yr",0.0130990606970181,"Otu0008",0.025486927325429,0.0507707715645996,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0263056439732877","0.0226949339743632"
"72","A8w_B1yr",0.012682592600795,"Otu0025",0.014920427656909,0.0342396754011465,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0254821947824985","0.0186926384546717"
"73","A8w_B1yr",0.011835072367017,"Otu0017",0.0455002638963585,0.081835007007839,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0235690235690236","0.0408227463063372","0","0"
"74","A8w_B1yr",0.010148599118477,"Otu0015",0.00456910918004887,0.0230763089901458,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0203957530646631","0.00622413500604626"
"75","A8w_B2yr",0.485432143877117,"Otu0001",0.000203810777019203,0.00172893562184708,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.966329966329966","0.0498270996193561","0","0"
