"","Comparison","SIMPER","OTU"
"291919","A4w_B4w",0.01200456252758,"Otu000072"
"291920","A4w_B4w",0.0117838944636119,"Otu000026"
"291921","A4w_B4w",0.011229059649598,"Otu000047"
"291922","A4w_B4w",0.010859826399776,"Otu000056"
"291923","A4w_B4w",0.0105078909310811,"Otu000086"
"291924","A4w_B4w",0.010355522487282,"Otu000015"
"291925","A4w_B4w",0.0101311137093579,"Otu000105"
"291926","A4w_B4w",0.010096566939917,"Otu000110"
"310149","A4w_B8w",0.113713013030294,"Otu000001"
"310150","A4w_B8w",0.064143195216171,"Otu000003"
"310151","A4w_B8w",0.045243013010488,"Otu000018"
"310152","A4w_B8w",0.035527352816385,"Otu000009"
"310153","A4w_B8w",0.032034739337315,"Otu000017"
"310154","A4w_B8w",0.030915046612838,"Otu000048"
"310155","A4w_B8w",0.030414247991553,"Otu000013"
"310156","A4w_B8w",0.029959934944749,"Otu000006"
"310157","A4w_B8w",0.02760437155615,"Otu000020"
"310158","A4w_B8w",0.016307104307526,"Otu000075"
"310159","A4w_B8w",0.014781269735332,"Otu000030"
"310160","A4w_B8w",0.012965277067737,"Otu000012"
"310161","A4w_B8w",0.012435142075547,"Otu000044"
"310162","A4w_B8w",0.010945118454982,"Otu000045"
"310163","A4w_B8w",0.010458275897423,"Otu000034"
"310164","A4w_B8w",0.010122347487031,"Otu000157"
"328393","A4w_C2w",0.123978496974397,"Otu000003"
"328394","A4w_C2w",0.111102210062692,"Otu000001"
"328395","A4w_C2w",0.049450466274236,"Otu000010"
"328396","A4w_C2w",0.043041255228543,"Otu000018"
"328397","A4w_C2w",0.041332670811711,"Otu000016"
"328398","A4w_C2w",0.038579253578429,"Otu000006"
"328399","A4w_C2w",0.035119738209063,"Otu000015"
"328400","A4w_C2w",0.026077215658627,"Otu000017"
"328401","A4w_C2w",0.026042564257855,"Otu000026"
"328402","A4w_C2w",0.024306568299701,"Otu000025"
"328403","A4w_C2w",0.0198857568795811,"Otu000009"
"328404","A4w_C2w",0.018118668860855,"Otu000020"
"328405","A4w_C2w",0.016319486124121,"Otu000011"
"328406","A4w_C2w",0.0159297608018779,"Otu000075"
"328407","A4w_C2w",0.0147625098953771,"Otu000030"
"328408","A4w_C2w",0.013121898314699,"Otu000037"
"328409","A4w_C2w",0.0128103655101199,"Otu000064"
"328410","A4w_C2w",0.012789122317392,"Otu000130"
"328411","A4w_C2w",0.012663678926555,"Otu000013"
"328412","A4w_C2w",0.012552824785327,"Otu000046"
"328413","A4w_C2w",0.0114863164064199,"Otu000045"
"328414","A4w_C2w",0.0100055019183071,"Otu000052"
"346637","A4w_C4w",0.110543366776148,"Otu000001"
"346638","A4w_C4w",0.07392827433416,"Otu000003"
"346639","A4w_C4w",0.050973872933597,"Otu000006"
"346640","A4w_C4w",0.050533013120928,"Otu000011"
"346641","A4w_C4w",0.048497457687227,"Otu000018"
"346642","A4w_C4w",0.032259518948032,"Otu000056"
"346643","A4w_C4w",0.030755011805497,"Otu000017"
"346644","A4w_C4w",0.030661063352012,"Otu000020"
"346645","A4w_C4w",0.022462291980668,"Otu000009"
"346646","A4w_C4w",0.022115414124849,"Otu000034"
"346647","A4w_C4w",0.019460522237436,"Otu000075"
"346648","A4w_C4w",0.017578241712799,"Otu000033"
"346649","A4w_C4w",0.0170850705899079,"Otu000030"
"346650","A4w_C4w",0.01509316078217,"Otu000026"
"346651","A4w_C4w",0.014077885799723,"Otu000100"
"346652","A4w_C4w",0.0139706120036019,"Otu000045"
"346653","A4w_C4w",0.013280003302126,"Otu000037"
"346654","A4w_C4w",0.012953956323671,"Otu000013"
"346655","A4w_C4w",0.012819515531288,"Otu000035"
"346656","A4w_C4w",0.012654502597558,"Otu000058"
"346657","A4w_C4w",0.0113832501591611,"Otu000072"
"346658","A4w_C4w",0.0109273795564939,"Otu000015"
"346659","A4w_C4w",0.010617325991358,"Otu000128"
"346660","A4w_C4w",0.0105461629193451,"Otu000046"
"364881","A4w_C8w",0.10688426023657,"Otu000001"
"364882","A4w_C8w",0.063791189004665,"Otu000003"
"364883","A4w_C8w",0.060406246633121,"Otu000013"
"364884","A4w_C8w",0.044852277442945,"Otu000018"
"364885","A4w_C8w",0.030743504753306,"Otu000006"
"364886","A4w_C8w",0.029241007043337,"Otu000011"
"364887","A4w_C8w",0.028747738111347,"Otu000017"
"364888","A4w_C8w",0.019852212302514,"Otu000020"
"364889","A4w_C8w",0.019684395848025,"Otu000009"
"364890","A4w_C8w",0.018326971647464,"Otu000034"
"364891","A4w_C8w",0.017834544639766,"Otu000075"
"364892","A4w_C8w",0.01466474147876,"Otu000036"
"364893","A4w_C8w",0.014137953959903,"Otu000030"
"364894","A4w_C8w",0.012504778368226,"Otu000157"
"364895","A4w_C8w",0.011167326569893,"Otu000044"
"364896","A4w_C8w",0.0106092266024509,"Otu000062"
"364897","A4w_C8w",0.0105585581608211,"Otu000015"
"364898","A4w_C8w",0.010243390859363,"Otu000045"
"383125","A4w_C1yr",0.100389694900551,"Otu000001"
"383126","A4w_C1yr",0.056381381292734,"Otu000003"
"383127","A4w_C1yr",0.033407225594032,"Otu000018"
"383128","A4w_C1yr",0.025524204783963,"Otu000006"
"383129","A4w_C1yr",0.019799626994388,"Otu000017"
"383130","A4w_C1yr",0.018916418059106,"Otu000024"
"383131","A4w_C1yr",0.015349161573709,"Otu000012"
"383132","A4w_C1yr",0.014651223175714,"Otu000009"
"383133","A4w_C1yr",0.013206060650267,"Otu000020"
"383134","A4w_C1yr",0.012768446190205,"Otu000032"
"383135","A4w_C1yr",0.012554138855385,"Otu000075"
"383136","A4w_C1yr",0.012254792829197,"Otu000030"
"401369","A4w_B1yr",0.0999955611589264,"Otu000001"
"401370","A4w_B1yr",0.0561705570694476,"Otu000003"
"401371","A4w_B1yr",0.033284953903131,"Otu000018"
"401372","A4w_B1yr",0.025436740622908,"Otu000006"
"401373","A4w_B1yr",0.019725582505339,"Otu000017"
"401374","A4w_B1yr",0.019241231626463,"Otu000024"
"401375","A4w_B1yr",0.018162003187851,"Otu000032"
"401376","A4w_B1yr",0.016061309806054,"Otu000012"
"401377","A4w_B1yr",0.014591818419488,"Otu000009"
"401378","A4w_B1yr",0.013161257604032,"Otu000020"
"401379","A4w_B1yr",0.012503237871516,"Otu000075"
"401380","A4w_B1yr",0.012213042145948,"Otu000030"
"419613","A4w_B2yr",0.0999383278987204,"Otu000001"
"419614","A4w_B2yr",0.0561311506687146,"Otu000003"
"419615","A4w_B2yr",0.033264370754766,"Otu000018"
"419616","A4w_B2yr",0.025413071327023,"Otu000006"
"419617","A4w_B2yr",0.023739484037079,"Otu000012"
"419618","A4w_B2yr",0.021249013887241,"Otu000028"
"419619","A4w_B2yr",0.019713415267625,"Otu000017"
"419620","A4w_B2yr",0.01458271778423,"Otu000009"
"419621","A4w_B2yr",0.013782855822285,"Otu000043"
"419622","A4w_B2yr",0.01315313246356,"Otu000020"
"419623","A4w_B2yr",0.012495453927022,"Otu000075"
"419624","A4w_B2yr",0.012209454514564,"Otu000030"
"419625","A4w_B2yr",0.011985490448156,"Otu000024"
"419626","A4w_B2yr",0.011280721152168,"Otu000046"
"437857","A4w_A1yr",0.100136788135288,"Otu000001"
"437858","A4w_A1yr",0.056237942760222,"Otu000003"
"437859","A4w_A1yr",0.033330411902659,"Otu000018"
"437860","A4w_A1yr",0.025475486768843,"Otu000006"
"437861","A4w_A1yr",0.019752498190807,"Otu000017"
"437862","A4w_A1yr",0.016510581665108,"Otu000012"
"437863","A4w_A1yr",0.015331309332508,"Otu000024"
"437864","A4w_A1yr",0.014620936784709,"Otu000009"
"437865","A4w_A1yr",0.014004316410088,"Otu000032"
"437866","A4w_A1yr",0.013174603868766,"Otu000020"
"437867","A4w_A1yr",0.01252426327801,"Otu000075"
"437868","A4w_A1yr",0.012233689486317,"Otu000030"
"456101","A4w_A2yr",0.100356640993084,"Otu000001"
"456102","A4w_A2yr",0.056368629868471,"Otu000003"
"456103","A4w_A2yr",0.033402362647121,"Otu000018"
"456104","A4w_A2yr",0.025524528989813,"Otu000006"
"456105","A4w_A2yr",0.023440763482307,"Otu000028"
"456106","A4w_A2yr",0.021459490175578,"Otu000012"
"456107","A4w_A2yr",0.019793376594997,"Otu000017"
"456108","A4w_A2yr",0.016473340871435,"Otu000046"
"456109","A4w_A2yr",0.014644432678007,"Otu000009"
"456110","A4w_A2yr",0.013479878408335,"Otu000043"
"456111","A4w_A2yr",0.013204117942649,"Otu000020"
"456112","A4w_A2yr",0.012552361634991,"Otu000075"
"456113","A4w_A2yr",0.012261131826654,"Otu000030"
"456114","A4w_A2yr",0.010788404895861,"Otu000024"
"456115","A4w_A2yr",0.010312314538206,"Otu000038"
"474345","A4w_C2yr",0.0997905218927699,"Otu000001"
"474346","A4w_C2yr",0.0560484361560581,"Otu000003"
"474347","A4w_C2yr",0.035851217822869,"Otu000028"
"474348","A4w_C2yr",0.033220811161984,"Otu000018"
"474349","A4w_C2yr",0.029341120603365,"Otu000012"
"474350","A4w_C2yr",0.025386477684699,"Otu000006"
"474351","A4w_C2yr",0.0196876154812,"Otu000017"
"474352","A4w_C2yr",0.014566689477406,"Otu000009"
"474353","A4w_C2yr",0.013710120862483,"Otu000043"
"474354","A4w_C2yr",0.013135915057111,"Otu000020"
"474355","A4w_C2yr",0.012807085450275,"Otu000038"
"474356","A4w_C2yr",0.012483138161907,"Otu000075"
"474357","A4w_C2yr",0.012188145280697,"Otu000030"
"492589","A8w_B2w",0.0948212813251027,"Otu000008"
