"","Comparison","SIMPER","OTU"
"26742","C8w_C2yr",0.0107951236804129,"Otu00145"
"26743","C8w_C2yr",0.01027927713244,"Otu00016"
"26744","C8w_C2yr",0.010102111822952,"Otu00012"
"26745","C8w_C2yr",0.0100754487683851,"Otu00393"
"26746","C8w_C2yr",0.010075448768385,"Otu00529"
"28216","C8w_B1yr",0.204433451589595,"Otu00005"
"28217","C8w_B1yr",0.111067058330878,"Otu00001"
"28218","C8w_B1yr",0.069855785638691,"Otu00046"
"28219","C8w_B1yr",0.065399830527548,"Otu00003"
"28220","C8w_B1yr",0.054188228200586,"Otu00076"
"28221","C8w_B1yr",0.047069811966611,"Otu00002"
"28222","C8w_B1yr",0.035609407103242,"Otu00019"
"28223","C8w_B1yr",0.034817177674845,"Otu00007"
"28224","C8w_B1yr",0.033750910917329,"Otu00015"
"28225","C8w_B1yr",0.0190512074139391,"Otu00010"
"28226","C8w_B1yr",0.0157586958884279,"Otu00013"
"28227","C8w_B1yr",0.015585859730884,"Otu00004"
"28228","C8w_B1yr",0.015574508320551,"Otu00016"
"28229","C8w_B1yr",0.0150107446456821,"Otu00031"
"28230","C8w_B1yr",0.014100635386357,"Otu00006"
"28231","C8w_B1yr",0.011514689940443,"Otu00145"
"28232","C8w_B1yr",0.0107470439444139,"Otu00393"
"28233","C8w_B1yr",0.0107470439444141,"Otu00529"
"28234","C8w_B1yr",0.010438927500379,"Otu00014"
"29701","C8w_B2yr",0.183989653512605,"Otu00005"
"29702","C8w_B2yr",0.069221915793127,"Otu00006"
"29703","C8w_B2yr",0.066638185346175,"Otu00046"
"29704","C8w_B2yr",0.059379179111415,"Otu00019"
"29705","C8w_B2yr",0.058903459229089,"Otu00011"
"29706","C8w_B2yr",0.056472072389852,"Otu00004"
"29707","C8w_B2yr",0.05169214335331,"Otu00076"
"29708","C8w_B2yr",0.0512989765575781,"Otu00001"
"29709","C8w_B2yr",0.039538921761529,"Otu00002"
