"","Comparison","SIMPER","OTU"
"22280","C8w_A1yr",0.041580071212653,"Otu00005"
"22281","C8w_A1yr",0.0375025025232,"Otu00003"
"22282","C8w_A1yr",0.036658530495381,"Otu00015"
"22283","C8w_A1yr",0.028917151314519,"Otu00007"
"22284","C8w_A1yr",0.028187080302443,"Otu00014"
"22285","C8w_A1yr",0.0273374026037579,"Otu00010"
"22286","C8w_A1yr",0.025465660538264,"Otu00510"
"22287","C8w_A1yr",0.0254016543518431,"Otu00006"
"22288","C8w_A1yr",0.0216072271233759,"Otu00605"
"22289","C8w_A1yr",0.0203212846627601,"Otu00004"
"22290","C8w_A1yr",0.0187042755021739,"Otu00021"
"22291","C8w_A1yr",0.0183500667943141,"Otu00020"
"22292","C8w_A1yr",0.017313402343207,"Otu00013"
"22293","C8w_A1yr",0.016731918544679,"Otu04026"
"22294","C8w_A1yr",0.0162394162918059,"Otu00058"
"22295","C8w_A1yr",0.01391949967869,"Otu00019"
"22296","C8w_A1yr",0.012346986927643,"Otu00076"
"22297","C8w_A1yr",0.0116146461980551,"Otu00012"
"22298","C8w_A1yr",0.0109367400486899,"Otu00016"
"22299","C8w_A1yr",0.01077359184423,"Otu00022"
"23761","C8w_A2yr",0.266594712181662,"Otu00046"
"23762","C8w_A2yr",0.10206044177118,"Otu00001"
"23763","C8w_A2yr",0.101176280934904,"Otu00003"
"23764","C8w_A2yr",0.0705169388898261,"Otu00002"
"23765","C8w_A2yr",0.0605319720920929,"Otu00004"
"23766","C8w_A2yr",0.0495466296433991,"Otu00006"
"23767","C8w_A2yr",0.0476061991389449,"Otu00011"
"23768","C8w_A2yr",0.033646152609805,"Otu00019"
"23769","C8w_A2yr",0.0290526501534121,"Otu00510"
"23770","C8w_A2yr",0.024650733463502,"Otu00605"
"23771","C8w_A2yr",0.022755272087983,"Otu00012"
"23772","C8w_A2yr",0.019089442651448,"Otu04026"
"23773","C8w_A2yr",0.0185267310939831,"Otu00058"
"23774","C8w_A2yr",0.0140861334077149,"Otu00076"
"23775","C8w_A2yr",0.0101140016146321,"Otu00028"
"25246","C8w_C1yr",0.232138166992912,"Otu00046"
"25247","C8w_C1yr",0.073050806178568,"Otu00001"
"25248","C8w_C1yr",0.062829540098864,"Otu00009"
"25249","C8w_C1yr",0.04006188238223,"Otu00002"
"25250","C8w_C1yr",0.038854500338577,"Otu00003"
"25251","C8w_C1yr",0.028449209552465,"Otu00008"
"25252","C8w_C1yr",0.026636791684202,"Otu00013"
"25253","C8w_C1yr",0.025297615360203,"Otu00510"
"25254","C8w_C1yr",0.0237398623908011,"Otu00010"
"25255","C8w_C1yr",0.02146464333593,"Otu00605"
"25256","C8w_C1yr",0.0198157916166809,"Otu00006"
"25257","C8w_C1yr",0.0195364774434961,"Otu00007"
"25258","C8w_C1yr",0.019427635339479,"Otu00025"
"25259","C8w_C1yr",0.0189397844221409,"Otu00004"
"25260","C8w_C1yr",0.017259349747039,"Otu00005"
"25261","C8w_C1yr",0.0166222087636471,"Otu04026"
"25262","C8w_C1yr",0.01613215510931,"Otu00058"
"25263","C8w_C1yr",0.0147346374529099,"Otu00026"
"25264","C8w_C1yr",0.014666224688187,"Otu00021"
"25265","C8w_C1yr",0.014631632848394,"Otu00018"
"25266","C8w_C1yr",0.014539317219034,"Otu00011"
"25267","C8w_C1yr",0.014200745710613,"Otu00015"
"25268","C8w_C1yr",0.0139529956101471,"Otu00019"
"25269","C8w_C1yr",0.0137216550978579,"Otu00020"
"25270","C8w_C1yr",0.012265510477675,"Otu00076"
"25271","C8w_C1yr",0.011024288223486,"Otu00012"
"26731","C8w_C2yr",0.263216116819925,"Otu00046"
"26732","C8w_C2yr",0.096743229665755,"Otu00001"
"26733","C8w_C2yr",0.087007531407036,"Otu00003"
"26734","C8w_C2yr",0.082281936116617,"Otu00002"
"26735","C8w_C2yr",0.073647425162445,"Otu00004"
"26736","C8w_C2yr",0.038284835215858,"Otu00011"
"26737","C8w_C2yr",0.0344096063732929,"Otu00006"
"26738","C8w_C2yr",0.02868326416842,"Otu00510"
"26739","C8w_C2yr",0.024337315051993,"Otu00605"
"26740","C8w_C2yr",0.01938078207108,"Otu00019"
"26741","C8w_C2yr",0.018847826246581,"Otu04026"
"26742","C8w_C2yr",0.01871796277437,"Otu00058"
"26743","C8w_C2yr",0.013907037172568,"Otu00076"
"26744","C8w_C2yr",0.011530064092788,"Otu00012"
"26745","C8w_C2yr",0.0105988232326311,"Otu00032"
"28216","C8w_B1yr",0.238026563810411,"Otu00046"
"28217","C8w_B1yr",0.078418686422396,"Otu00003"
"28218","C8w_B1yr",0.075788818989129,"Otu00001"
"28219","C8w_B1yr",0.073578440733552,"Otu00005"
"28220","C8w_B1yr",0.041845721153262,"Otu00002"
"28221","C8w_B1yr",0.0259404462109011,"Otu00510"
"28222","C8w_B1yr",0.0253272410724269,"Otu00018"
"28223","C8w_B1yr",0.023883282594768,"Otu00010"
"28224","C8w_B1yr",0.023114817806951,"Otu00006"
"28225","C8w_B1yr",0.022448486477145,"Otu00007"
"28226","C8w_B1yr",0.022382697524757,"Otu00004"
"28227","C8w_B1yr",0.022010075572886,"Otu00605"
"28228","C8w_B1yr",0.0218684869772759,"Otu00014"
"28229","C8w_B1yr",0.018499743548112,"Otu00020"
"28230","C8w_B1yr",0.017977845995911,"Otu00015"
"28231","C8w_B1yr",0.0172545607567091,"Otu00021"
"28232","C8w_B1yr",0.0170435555891919,"Otu04026"
"28233","C8w_B1yr",0.016738374002085,"Otu00058"
"28234","C8w_B1yr",0.0148226667899081,"Otu00013"
"28235","C8w_B1yr",0.0141790550901659,"Otu00019"
"28236","C8w_B1yr",0.012717609711518,"Otu00031"
"28237","C8w_B1yr",0.012577186041648,"Otu00076"
"28238","C8w_B1yr",0.012188447616214,"Otu00016"
"29701","C8w_B2yr",0.246579356158731,"Otu00046"
"29702","C8w_B2yr",0.07634535777406,"Otu00001"
"29703","C8w_B2yr",0.072300235964113,"Otu00006"
"29704","C8w_B2yr",0.053930269991347,"Otu00003"
"29705","C8w_B2yr",0.052472948242293,"Otu00011"
"29706","C8w_B2yr",0.051001910115909,"Otu00004"
"29707","C8w_B2yr",0.050916446054769,"Otu00002"
"29708","C8w_B2yr",0.042001723639602,"Otu00019"
"29709","C8w_B2yr",0.0366190675820091,"Otu00012"
"29710","C8w_B2yr",0.0268719747236119,"Otu00510"
"29711","C8w_B2yr",0.022800463401852,"Otu00605"
"29712","C8w_B2yr",0.022538351882462,"Otu00005"
"29713","C8w_B2yr",0.0217319822334699,"Otu00016"
"29714","C8w_B2yr",0.017656111317439,"Otu04026"
"29715","C8w_B2yr",0.017598690493437,"Otu00035"
"29716","C8w_B2yr",0.017136194054386,"Otu00058"
"29717","C8w_B2yr",0.0150064963282049,"Otu00032"
"29718","C8w_B2yr",0.013028836229629,"Otu00076"
"31186","A1yr_A2yr",0.0935719418929018,"Otu00003"
"31187","A1yr_A2yr",0.0849997404457272,"Otu00004"
"31188","A1yr_A2yr",0.084430361880564,"Otu00001"
"31189","A1yr_A2yr",0.064013659465254,"Otu00008"
"31190","A1yr_A2yr",0.061134109117803,"Otu00002"
"31191","A1yr_A2yr",0.054939808912223,"Otu00005"
"31192","A1yr_A2yr",0.048523829702298,"Otu00019"
"31193","A1yr_A2yr",0.0484388652495391,"Otu00015"
"31194","A1yr_A2yr",0.047947068245099,"Otu00011"
"31195","A1yr_A2yr",0.042581078050851,"Otu00006"
"31196","A1yr_A2yr",0.038207773240966,"Otu00007"
"31197","A1yr_A2yr",0.0372502404866429,"Otu00014"
"31198","A1yr_A2yr",0.0361249540727271,"Otu00010"
"31199","A1yr_A2yr",0.024717662893491,"Otu00021"
"31200","A1yr_A2yr",0.024250554072335,"Otu00020"
"31201","A1yr_A2yr",0.0228783400149289,"Otu00013"
"31202","A1yr_A2yr",0.02152398479173,"Otu00012"
"31203","A1yr_A2yr",0.015977281056873,"Otu00016"
"31204","A1yr_A2yr",0.0142365114808219,"Otu00022"
"31205","A1yr_A2yr",0.0119675855501631,"Otu00024"
"31206","A1yr_A2yr",0.010476035733609,"Otu00028"
"31207","A1yr_A2yr",0.010239223203778,"Otu00029"
"32671","A1yr_C1yr",0.0925657246223576,"Otu00009"
"32672","A1yr_C1yr",0.0853879239821044,"Otu00008"
"32673","A1yr_C1yr",0.078332097307638,"Otu00001"
"32674","A1yr_C1yr",0.05867623125659,"Otu00003"
"32675","A1yr_C1yr",0.051107108028425,"Otu00015"
"32676","A1yr_C1yr",0.0501659819399,"Otu00005"
"32677","A1yr_C1yr",0.043737196494784,"Otu00002"
"32678","A1yr_C1yr",0.04110468409349,"Otu00013"
"32679","A1yr_C1yr",0.04076999174649,"Otu00014"
"32680","A1yr_C1yr",0.033387103321207,"Otu00007"
"32681","A1yr_C1yr",0.031645846909353,"Otu00020"
"32682","A1yr_C1yr",0.027998440548694,"Otu00021"
"32683","A1yr_C1yr",0.026658779900077,"Otu00026"
"32684","A1yr_C1yr",0.0265095271889629,"Otu00011"
"32685","A1yr_C1yr",0.025953061809736,"Otu00025"
