"","Comparison","SIMPER","OTU"
"1919","A1yr_C2yr",0.0212474027637319,"Otu0010"
"1920","A1yr_C2yr",0.017328742230303,"Otu0012"
"1921","A1yr_C2yr",0.016819787039429,"Otu0015"
"1922","A1yr_C2yr",0.01408836282319,"Otu0007"
"1923","A1yr_C2yr",0.014033266856089,"Otu0018"
"1924","A1yr_C2yr",0.010906809068943,"Otu0014"
"1993","A1yr_B1yr",0.197767686695372,"Otu0003"
"1994","A1yr_B1yr",0.182179611639752,"Otu0002"
"1995","A1yr_B1yr",0.100051291040511,"Otu0008"
"1996","A1yr_B1yr",0.076954541158215,"Otu0011"
"1997","A1yr_B1yr",0.0584323546317,"Otu0006"
"1998","A1yr_B1yr",0.058040168341761,"Otu0010"
"1999","A1yr_B1yr",0.054963332665239,"Otu0013"
"2000","A1yr_B1yr",0.052349195919517,"Otu0025"
"2001","A1yr_B1yr",0.029338486806158,"Otu0012"
"2002","A1yr_B1yr",0.026747188656625,"Otu0007"
"2003","A1yr_B1yr",0.019301313272675,"Otu0014"
"2004","A1yr_B1yr",0.0185577176953909,"Otu0005"
"2005","A1yr_B1yr",0.0146836112662351,"Otu0018"
"2006","A1yr_B1yr",0.014220527305479,"Otu0015"
"2007","A1yr_B1yr",0.014195241342144,"Otu0016"
"2008","A1yr_B1yr",0.012720699992283,"Otu0026"
"2009","A1yr_B1yr",0.010286656524927,"Otu0047"
"2010","A1yr_B1yr",0.010245226053035,"Otu0023"
"2076","A1yr_B2yr",0.293422249893427,"Otu0005"
"2077","A1yr_B2yr",0.168137596658971,"Otu0003"
"2078","A1yr_B2yr",0.113379173378451,"Otu0002"
"2079","A1yr_B2yr",0.065459513030876,"Otu0016"
"2080","A1yr_B2yr",0.054568038558149,"Otu0011"
"2081","A1yr_B2yr",0.048318214737883,"Otu0008"
"2082","A1yr_B2yr",0.046493498104763,"Otu0006"
"2083","A1yr_B2yr",0.0255414286871261,"Otu0025"
"2084","A1yr_B2yr",0.024103299689859,"Otu0013"
"2085","A1yr_B2yr",0.0233304883130669,"Otu0010"
"2086","A1yr_B2yr",0.016915807043819,"Otu0012"
"2087","A1yr_B2yr",0.01570645638519,"Otu0015"
"2088","A1yr_B2yr",0.015359084144834,"Otu0007"
"2089","A1yr_B2yr",0.0141332782127891,"Otu0014"
"2090","A1yr_B2yr",0.0140821038908879,"Otu0009"
"2091","A1yr_B2yr",0.01093858797516,"Otu0018"
"2159","A2yr_C1yr",0.235990761147543,"Otu0005"
"2160","A2yr_C1yr",0.13618448185918,"Otu0003"
"2161","A2yr_C1yr",0.09923693155086,"Otu0002"
"2162","A2yr_C1yr",0.0599668040962,"Otu0016"
"2163","A2yr_C1yr",0.055347570120475,"Otu0013"
"2164","A2yr_C1yr",0.050846284977863,"Otu0011"
"2165","A2yr_C1yr",0.0492394853085559,"Otu0008"
"2166","A2yr_C1yr",0.035860572755114,"Otu0012"
"2167","A2yr_C1yr",0.035755364641506,"Otu0010"
"2168","A2yr_C1yr",0.0327155814344881,"Otu0025"
"2169","A2yr_C1yr",0.027787384610468,"Otu0015"
"2170","A2yr_C1yr",0.0239064415967589,"Otu0014"
"2171","A2yr_C1yr",0.021897197980928,"Otu0006"
"2172","A2yr_C1yr",0.021055205018965,"Otu0009"
"2173","A2yr_C1yr",0.0176337282904201,"Otu0018"
"2174","A2yr_C1yr",0.017194956349325,"Otu0007"
"2175","A2yr_C1yr",0.0166988039043999,"Otu0023"
"2176","A2yr_C1yr",0.0149896254358141,"Otu0028"
"2177","A2yr_C1yr",0.013724937184185,"Otu0026"
"2242","A2yr_C2yr",0.266383369058001,"Otu0005"
"2243","A2yr_C2yr",0.177638813422769,"Otu0003"
"2244","A2yr_C2yr",0.097615750548451,"Otu0002"
"2245","A2yr_C2yr",0.0723026209089149,"Otu0006"
"2246","A2yr_C2yr",0.0425288235751,"Otu0025"
"2247","A2yr_C2yr",0.036587137676934,"Otu0016"
"2248","A2yr_C2yr",0.034360625029029,"Otu0014"
"2249","A2yr_C2yr",0.034348632586637,"Otu0008"
"2250","A2yr_C2yr",0.030049055793849,"Otu0010"
"2251","A2yr_C2yr",0.022842048056869,"Otu0009"
"2252","A2yr_C2yr",0.022659067200092,"Otu0011"
"2253","A2yr_C2yr",0.020881535024583,"Otu0015"
"2254","A2yr_C2yr",0.0173662927954,"Otu0023"
"2255","A2yr_C2yr",0.01511458874786,"Otu0028"
"2256","A2yr_C2yr",0.015065506911939,"Otu0013"
"2257","A2yr_C2yr",0.0141119228715541,"Otu0018"
"2258","A2yr_C2yr",0.013487431327449,"Otu0007"
"2259","A2yr_C2yr",0.013284601176484,"Otu0026"
"2260","A2yr_C2yr",0.01143859525508,"Otu0012"
"2325","A2yr_B1yr",0.241573182184252,"Otu0005"
"2326","A2yr_B1yr",0.145233708980913,"Otu0003"
"2327","A2yr_B1yr",0.102884863573232,"Otu0002"
"2328","A2yr_B1yr",0.068345858878425,"Otu0016"
"2329","A2yr_B1yr",0.0589433498097279,"Otu0011"
"2330","A2yr_B1yr",0.0566036067184641,"Otu0013"
"2331","A2yr_B1yr",0.0451952584569669,"Otu0006"
"2332","A2yr_B1yr",0.0330265770139571,"Otu0010"
"2333","A2yr_B1yr",0.029707986142576,"Otu0025"
"2334","A2yr_B1yr",0.0286951240019659,"Otu0015"
"2335","A2yr_B1yr",0.0285800918130521,"Otu0014"
"2336","A2yr_B1yr",0.0250582210424499,"Otu0008"
"2337","A2yr_B1yr",0.0227417164879911,"Otu0009"
"2338","A2yr_B1yr",0.0187425610829479,"Otu0012"
"2339","A2yr_B1yr",0.016787602938601,"Otu0023"
"2340","A2yr_B1yr",0.0141928015567591,"Otu0028"
"2341","A2yr_B1yr",0.0135325192458919,"Otu0026"
"2342","A2yr_B1yr",0.0108732002416581,"Otu0018"
"2408","A2yr_B2yr",0.271417774024091,"Otu0005"
"2409","A2yr_B2yr",0.149983833631739,"Otu0003"
"2410","A2yr_B2yr",0.08605129818462,"Otu0002"
"2411","A2yr_B2yr",0.082597428983472,"Otu0016"
"2412","A2yr_B2yr",0.058797207810508,"Otu0006"
"2413","A2yr_B2yr",0.041953742631312,"Otu0011"
"2414","A2yr_B2yr",0.035964290442562,"Otu0010"
"2415","A2yr_B2yr",0.035702975987863,"Otu0015"
"2416","A2yr_B2yr",0.035384613524281,"Otu0014"
"2417","A2yr_B2yr",0.023552649592378,"Otu0008"
"2418","A2yr_B2yr",0.0215400272013849,"Otu0013"
"2419","A2yr_B2yr",0.021142470477174,"Otu0018"
"2420","A2yr_B2yr",0.0183936416288281,"Otu0007"
"2421","A2yr_B2yr",0.018375898932625,"Otu0023"
"2422","A2yr_B2yr",0.018357839328244,"Otu0026"
"2423","A2yr_B2yr",0.016772523373375,"Otu0009"
"2424","A2yr_B2yr",0.016360466921212,"Otu0028"
"2425","A2yr_B2yr",0.01157953127082,"Otu0012"
"2491","C1yr_C2yr",0.279619939955929,"Otu0005"
"2492","C1yr_C2yr",0.175171594001895,"Otu0003"
"2493","C1yr_C2yr",0.101810933651033,"Otu0002"
"2494","C1yr_C2yr",0.052694672443534,"Otu0006"
"2495","C1yr_C2yr",0.042805977998904,"Otu0016"
"2496","C1yr_C2yr",0.0422548959536491,"Otu0011"
"2497","C1yr_C2yr",0.0408057347622119,"Otu0025"
"2498","C1yr_C2yr",0.039867023930183,"Otu0013"
"2499","C1yr_C2yr",0.037508303321662,"Otu0008"
"2500","C1yr_C2yr",0.037483367813625,"Otu0010"
"2501","C1yr_C2yr",0.029191530023601,"Otu0012"
"2502","C1yr_C2yr",0.017283471934357,"Otu0015"
"2503","C1yr_C2yr",0.0157122990023341,"Otu0018"
"2504","C1yr_C2yr",0.0148370037106269,"Otu0007"
"2505","C1yr_C2yr",0.010776411675777,"Otu0023"
"2574","C1yr_B1yr",0.233397069686418,"Otu0003"
"2575","C1yr_B1yr",0.161478704898239,"Otu0002"
"2576","C1yr_B1yr",0.076889726029599,"Otu0008"
"2577","C1yr_B1yr",0.066718110150145,"Otu0011"
"2578","C1yr_B1yr",0.064596051116631,"Otu0010"
"2579","C1yr_B1yr",0.059218945284072,"Otu0013"
"2580","C1yr_B1yr",0.055585354074835,"Otu0006"
"2581","C1yr_B1yr",0.049008549566969,"Otu0025"
"2582","C1yr_B1yr",0.0353466230982949,"Otu0012"
"2583","C1yr_B1yr",0.026015023884833,"Otu0007"
"2584","C1yr_B1yr",0.019119725580543,"Otu0018"
"2585","C1yr_B1yr",0.0186141390355571,"Otu0005"
"2586","C1yr_B1yr",0.0181892968718029,"Otu0015"
"2587","C1yr_B1yr",0.015205832318004,"Otu0016"
"2588","C1yr_B1yr",0.0149283601919471,"Otu0014"
"2589","C1yr_B1yr",0.0127375594567849,"Otu0026"
"2590","C1yr_B1yr",0.0115164051823601,"Otu0009"
"2657","C1yr_B2yr",0.297885993178155,"Otu0005"
